NO_OF_FRAMES	6248
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:05:52.243	27356.83166420
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
4919	49.18000	877.46149	2326.59463	1262.47137	-6.55653	-6.75327	-106.44714	0.65650	-0.28117	-0.95661	0.07643	0.95243	-0.26840	0.14437	-0.11759	0.11339	0.98657		-1301.32269	1899.59331	357.00254	-1.20683	-0.66814	133.15456	1.01551	-0.68392	0.72918	-0.02334	-0.72946	-0.68400	0.00590	-0.01166	0.02106	0.99971	
4920	49.19000	874.64251	2327.40396	1261.43501	-6.75577	-6.87570	-106.40853	0.49814	-0.28045	-0.95659	0.07926	0.95237	-0.26701	0.14727	-0.11972	0.11679	0.98591		-1303.17044	1897.46923	357.03508	-1.27908	-0.56925	133.15901	0.97913	-0.68399	0.72912	-0.02308	-0.72942	-0.68402	0.00802	-0.00994	0.02232	0.99970	
4921	49.20000	872.25927	2328.32606	1261.32955	-6.91002	-7.03444	-106.30266	0.70874	-0.27860	-0.95696	0.08135	0.95257	-0.26453	0.15046	-0.12247	0.11940	0.98526		-1304.94283	1895.43268	357.06497	-1.32835	-0.61416	133.23676	1.00410	-0.68498	0.72816	-0.02423	-0.72849	-0.68501	0.00807	-0.01072	0.02318	0.99967	
4922	49.21000	869.73653	2329.53051	1261.03337	-7.07254	-7.08867	-106.17306	0.65269	-0.27641	-0.95735	0.08414	0.95308	-0.26183	0.15192	-0.12341	0.12218	0.98481		-1306.76479	1893.48620	357.27071	-1.48077	-0.75531	133.37720	1.08190	-0.68674	0.72637	-0.02783	-0.72679	-0.68682	0.00817	-0.01318	0.02584	0.99958	
4923	49.22000	866.94911	2330.69499	1260.38656	-7.17487	-7.25007	-106.01343	0.68183	-0.27366	-0.95802	0.08551	0.95351	-0.25855	0.15481	-0.12620	0.12390	0.98424		-1308.58836	1891.39259	357.26615	-1.41950	-0.70945	133.46094	1.08783	-0.68781	0.72541	-0.02650	-0.72579	-0.68787	0.00806	-0.01238	0.02477	0.99962	
4924	49.23000	863.86281	2332.01895	1259.43904	-7.26586	-7.32802	-105.86102	0.56299	-0.27107	-0.95861	0.08708	0.95407	-0.25559	0.15627	-0.12755	0.12544	0.98387		-1310.36030	1889.24801	357.20376	-1.45624	-0.69774	133.48149	1.06452	-0.68807	0.72515	-0.02682	-0.72554	-0.68812	0.00865	-0.01218	0.02541	0.99960	
4925	49.24000	861.16698	2333.47417	1259.45509	-7.25561	-7.43467	-105.63615	0.64652	-0.26726	-0.95969	0.08703	0.95490	-0.25163	0.15765	-0.12940	0.12523	0.98365		-1312.14708	1887.07460	357.18339	-1.36163	-0.66445	133.52278	1.05543	-0.68860	0.72471	-0.02521	-0.72505	-0.68865	0.00796	-0.01160	0.02376	0.99965	
4926	49.25000	858.08572	2335.04806	1259.02899	-7.23011	-7.54123	-105.38870	0.65988	-0.26307	-0.96086	0.08679	0.95581	-0.24733	0.15893	-0.13124	0.12477	0.98347		-1314.06114	1884.98243	357.21176	-1.34384	-0.68682	133.53108	1.06305	-0.68870	0.72461	-0.02526	-0.72495	-0.68876	0.00746	-0.01199	0.02345	0.99965	
4927	49.26000	854.81479	2336.87451	1258.43526	-7.20911	-7.66602	-105.12363	0.55712	-0.25857	-0.96210	0.08662	0.95674	-0.24268	0.16050	-0.13340	0.12437	0.98323		-1315.93328	1882.98511	357.24804	-1.22291	-0.64200	133.64127	1.02663	-0.69010	0.72335	-0.02318	-0.72363	-0.69016	0.00662	-0.01120	0.02134	0.99971	
4928	49.27000	851.39044	2338.75803	1257.86372	-7.12112	-7.71578	-104.78147	0.45379	-0.25282	-0.96369	0.08588	0.95815	-0.23707	0.16044	-0.13426	0.12284	0.98330		-1317.77335	1880.90678	357.23474	-1.21324	-0.85319	133.77153	1.01468	-0.69171	0.72172	-0.02559	-0.72202	-0.69186	0.00390	-0.01489	0.02117	0.99966	
4929	49.28000	847.98197	2340.74994	1257.57837	-7.00570	-7.74540	-104.47440	0.46028	-0.24767	-0.96514	0.08466	0.95943	-0.23217	0.16000	-0.13477	0.12086	0.98348		-1319.54221	1878.83993	357.08895	-1.17991	-0.69918	133.69276	0.99031	-0.69074	0.72273	-0.02332	-0.72300	-0.69083	0.00540	-0.01220	0.02059	0.99971	
4930	49.29000	844.36955	2342.73943	1257.22296	-6.81400	-7.76971	-104.16473	0.47503	-0.24246	-0.96667	0.08219	0.96069	-0.22743	0.15919	-0.13519	0.11756	0.98382		-1321.24061	1876.86707	357.02594	-1.25320	-0.56817	133.70702	1.00066	-0.69094	0.72256	-0.02266	-0.72285	-0.69096	0.00795	-0.00992	0.02187	0.99971	
4931	49.30000	840.76535	2344.90422	1257.14312	-6.68818	-7.76973	-103.81191	0.48523	-0.23654	-0.96824	0.08104	0.96217	-0.22182	0.15819	-0.13519	0.11540	0.98408		-1322.97688	1874.99893	357.12544	-1.43273	-0.78466	133.74152	1.09038	-0.69134	0.72200	-0.02753	-0.72240	-0.69144	0.00740	-0.01369	0.02500	0.99959	
4932	49.31000	837.02779	2347.23451	1256.97911	-6.50481	-7.77444	-103.46414	0.47996	-0.23070	-0.96982	0.07888	0.96358	-0.21643	0.15709	-0.13527	0.11225	0.98443		-1324.73834	1873.16841	357.12853	-1.39510	-0.77623	133.77245	1.03237	-0.69173	0.72165	-0.02695	-0.72203	-0.69183	0.00706	-0.01355	0.02434	0.99961	
4933	49.32000	833.23072	2349.63099	1256.90786	-6.28132	-7.70139	-103.12980	0.43712	-0.22511	-0.97134	0.07629	0.96507	-0.21152	0.15458	-0.13401	0.10842	0.98503		-1326.56699	1871.25846	357.02225	-1.28093	-0.59640	133.67679	0.95157	-0.69055	0.72291	-0.02335	-0.72321	-0.69059	0.00791	-0.01041	0.02235	0.99970	
4934	49.33000	829.33123	2352.11151	1256.76324	-6.08839	-7.64834	-102.78664	0.42167	-0.21935	-0.97282	0.07414	0.96653	-0.20631	0.15253	-0.13309	0.10512	0.98551		-1328.32961	1869.50313	357.22864	-1.44046	-0.74560	133.78743	1.05228	-0.69193	0.72146	-0.02715	-0.72185	-0.69200	0.00800	-0.01301	0.02514	0.99960	
4935	49.34000	825.28250	2354.62086	1256.53309	-5.88182	-7.61994	-102.44582	0.42708	-0.21361	-0.97429	0.07164	0.96788	-0.20111	0.15089	-0.13260	0.10157	0.98595		-1330.08440	1867.60396	357.14031	-1.34446	-0.68609	133.73854	0.96740	-0.69132	0.72211	-0.02523	-0.72245	-0.69138	0.00757	-0.01197	0.02346	0.99965	
4936	49.35000	821.19220	2357.26354	1256.40392	-5.64706	-7.51640	-102.12709	0.45307	-0.20828	-0.97564	0.06886	0.96928	-0.19648	0.14794	-0.13081	0.09755	0.98660		-1331.77276	1865.57702	357.02217	-1.27271	-0.54142	133.68698	0.91371	-0.69069	0.72280	-0.02259	-0.72309	-0.69070	0.00851	-0.00945	0.02221	0.99971	
4937	49.36000	817.01150	2359.90485	1256.35232	-5.44210	-7.41081	-101.82569	0.43350	-0.20322	-0.97687	0.06651	0.97060	-0.19204	0.14511	-0.12898	0.09405	0.98718		-1333.47133	1863.71486	357.18711	-1.32542	-0.68446	133.74301	1.00201	-0.69138	0.72206	-0.02497	-0.72240	-0.69144	0.00737	-0.01195	0.02313	0.99966	
4938	49.37000	812.74885	2362.68882	1256.31853	-5.17143	-7.24637	-101.56397	0.42767	-0.19886	-0.97799	0.06312	0.97188	-0.18851	0.14114	-0.12614	0.08942	0.98797		-1335.12271	1861.82285	357.15053	-1.23261	-0.76088	133.83437	1.01871	-0.69251	0.72098	-0.02471	-0.72128	-0.69262	0.00532	-0.01328	0.02151	0.99968	
4939	49.38000	808.55175	2365.46463	1256.47217	-4.99399	-7.11829	-101.26788	0.41020	-0.19389	-0.97911	0.06125	0.97317	-0.18408	0.13808	-0.12392	0.08638	0.98853		-1336.72696	1859.89304	357.17298	-1.24935	-0.77805	133.92055	1.00331	-0.69360	0.71993	-0.02512	-0.72024	-0.69371	0.00535	-0.01358	0.02180	0.99967	
4940	49.39000	804.17473	2368.29881	1256.41260	-4.77711	-7.02147	-100.99065	0.44767	-0.18922	-0.98019	0.05853	0.97430	-0.17999	0.13546	-0.12224	0.08266	0.98905		-1338.31032	1857.86906	356.99815	-1.16459	-0.57623	133.81100	0.96264	-0.69225	0.72134	-0.02163	-0.72159	-0.69229	0.00681	-0.01006	0.02032	0.99974	
4941	49.40000	799.81372	2371.14132	1256.40572	-4.53961	-6.88795	-100.71519	0.44949	-0.18459	-0.98125	0.05554	0.97547	-0.17602	0.13218	-0.11993	0.07858	0.98967		-1339.83920	1856.06528	357.10561	-1.32782	-0.76314	133.94243	1.04037	-0.69387	0.71963	-0.02593	-0.71997	-0.69397	0.00649	-0.01332	0.02317	0.99964	
4942	49.41000	795.47202	2374.07733	1256.60009	-4.27604	-6.66802	-100.46947	0.40068	-0.18048	-0.98219	0.05228	0.97670	-0.17269	0.12741	-0.11612	0.07406	0.99047		-1341.41004	1854.21034	357.04712	-1.21796	-0.49022	133.83788	1.00088	-0.69259	0.72101	-0.02126	-0.72128	-0.69259	0.00855	-0.00856	0.02126	0.99974	
4943	49.42000	790.98200	2376.97160	1256.54586	-4.03393	-6.53916	-100.22228	0.43613	-0.17631	-0.98311	0.04907	0.97772	-0.16914	0.12428	-0.11388	0.06989	0.99103		-1342.80515	1852.21699	357.00113	-1.17169	-0.44721	133.95071	0.96430	-0.69402	0.71968	-0.02014	-0.71992	-0.69401	0.00857	-0.00781	0.02045	0.99976	
4944	49.43000	786.56501	2379.96855	1256.71740	-3.79009	-6.31589	-100.00130	0.40511	-0.17262	-0.98391	0.04603	0.97883	-0.16613	0.11958	-0.11001	0.06570	0.99176		-1344.30288	1850.28366	356.93297	-1.19725	-0.37271	133.92999	0.94642	-0.69376	0.71994	-0.01956	-0.72017	-0.69373	0.00981	-0.00651	0.02089	0.99976	
4945	49.44000	781.97558	2382.89360	1256.77760	-3.58757	-6.17173	-99.78024	0.45153	-0.16889	-0.98468	0.04344	0.97975	-0.16291	0.11637	-0.10751	0.06221	0.99226		-1345.79110	1848.38319	356.91922	-1.21063	-0.32960	133.94638	0.92973	-0.69397	0.71974	-0.01920	-0.71998	-0.69392	0.01052	-0.00575	0.02113	0.99976	
4946	49.45000	777.42577	2385.92522	1257.04134	-3.39951	-5.96671	-99.60017	0.41520	-0.16587	-0.98529	0.04116	0.98065	-0.16040	0.11220	-0.10395	0.05898	0.99283		-1347.24927	1846.42251	356.97271	-1.14804	-0.36513	134.00021	0.94958	-0.69465	0.71910	-0.01884	-0.71932	-0.69461	0.00933	-0.00637	0.02004	0.99978	
4947	49.46000	772.83095	2388.84019	1257.19450	-3.19535	-5.82211	-99.42876	0.44690	-0.16298	-0.98588	0.03840	0.98140	-0.15799	0.10905	-0.10144	0.05545	0.99329		-1348.72426	1844.50236	356.99154	-1.15157	-0.54247	134.12534	0.99718	-0.69620	0.71754	-0.02102	-0.71779	-0.69623	0.00720	-0.00947	0.02010	0.99975	
4948	49.47000	768.07951	2391.83206	1257.25250	-2.95569	-5.73895	-99.27386	0.40505	-0.16035	-0.98645	0.03480	0.98198	-0.15585	0.10687	-0.10000	0.05131	0.99366		-1350.12743	1842.58473	356.93907	-1.13560	-0.54127	134.25266	1.07506	-0.69779	0.71600	-0.02079	-0.71624	-0.69782	0.00706	-0.00945	0.01982	0.99976	
4949	49.48000	763.41282	2394.80611	1257.47646	-2.81226	-5.74976	-99.09279	0.48109	-0.15724	-0.98702	0.03263	0.98247	-0.15299	0.10656	-0.10018	0.04882	0.99377		-1351.53600	1840.47862	356.70555	-1.06456	-0.28244	134.12320	0.96445	-0.69620	0.71766	-0.01677	-0.71784	-0.69615	0.00940	-0.00493	0.01858	0.99982	
4950	49.49000	758.67573	2397.78661	1257.71707	-2.64052	-5.76922	-98.93835	0.49160	-0.15458	-0.98753	0.02991	0.98285	-0.15063	0.10635	-0.10052	0.04584	0.99388		-1352.93997	1838.56803	356.75488	-1.11315	-0.32579	134.21602	0.94261	-0.69735	0.71650	-0.01789	-0.71670	-0.69731	0.00947	-0.00569	0.01943	0.99980	
4951	49.50000	753.89499	2400.83510	1258.13108	-2.44169	-5.86359	-98.79654	0.49761	-0.15213	-0.98801	0.02649	0.98307	-0.14849	0.10738	-0.10216	0.04238	0.99386		-1354.47939	1836.70097	356.86673	-1.11350	-0.33286	134.24995	0.98277	-0.69778	0.71609	-0.01797	-0.71629	-0.69774	0.00940	-0.00581	0.01943	0.99979	
4952	49.51000	749.14437	2403.88508	1258.68787	-2.23276	-5.93914	-98.67357	0.46898	-0.15000	-0.98842	0.02292	0.98326	-0.14671	0.10809	-0.10347	0.03875	0.99388		-1356.07347	1834.85670	356.91672	-0.94075	-0.16007	134.26721	0.95343	-0.69800	0.71596	-0.01371	-0.71609	-0.69794	0.00946	-0.00279	0.01642	0.99986	
4953	49.52000	744.23618	2406.85282	1259.09049	-2.00775	-6.23424	-98.52488	0.46351	-0.14736	-0.98891	0.01856	0.98310	-0.14439	0.11252	-0.10859	0.03483	0.99348		-1357.70186	1832.99959	356.90536	-0.88092	-0.15407	134.26926	0.90672	-0.69803	0.71595	-0.01289	-0.71606	-0.69798	0.00881	-0.00269	0.01537	0.99988	
4954	49.53000	739.50057	2409.94422	1259.72801	-1.72967	-6.46568	-98.39372	0.44151	-0.14505	-0.98933	0.01343	0.98300	-0.14255	0.11576	-0.11261	0.02999	0.99319		-1359.33584	1831.34377	357.09647	-1.02496	-0.33164	134.38719	1.00023	-0.69949	0.71444	-0.01683	-0.71462	-0.69947	0.00838	-0.00579	0.01789	0.99982	
4955	49.54000	734.67656	2413.03102	1260.38181	-1.44201	-6.78244	-98.25462	0.40953	-0.14257	-0.98975	0.00795	0.98271	-0.14059	0.12045	-0.11810	0.02499	0.99269		-1360.88828	1829.44153	357.00950	-0.94499	-0.23885	134.45155	0.96218	-0.70030	0.71370	-0.01469	-0.71384	-0.70026	0.00857	-0.00417	0.01649	0.99986	
4956	49.55000	729.83439	2416.11300	1261.05561	-1.11215	-7.12922	-98.11279	0.42852	-0.14003	-0.99015	0.00170	0.98234	-0.13871	0.12558	-0.12411	0.01926	0.99208		-1362.43032	1827.53092	356.99056	-0.86110	-0.25655	134.49220	0.93411	-0.70081	0.71322	-0.01386	-0.71334	-0.70078	0.00734	-0.00448	0.01503	0.99988	
4957	49.56000	724.96757	2419.18332	1261.82352	-0.76079	-7.50743	-97.97272	0.43900	-0.13751	-0.99049	-0.00497	0.98185	-0.13697	0.13122	-0.13065	0.01316	0.99134		-1364.07750	1825.78271	357.11087	-0.93629	-0.27768	134.56853	0.87625	-0.70175	0.71226	-0.01504	-0.71240	-0.70172	0.00801	-0.00485	0.01634	0.99985	
4958	49.57000	720.12294	2422.31502	1262.61701	-0.36976	-7.88697	-97.83192	0.43348	-0.13498	-0.99077	-0.01230	0.98130	-0.13539	0.13682	-0.13722	0.00639	0.99052		-1365.72194	1823.94410	357.18703	-0.94640	-0.31602	134.57187	0.93974	-0.70179	0.71221	-0.01564	-0.71236	-0.70177	0.00766	-0.00552	0.01652	0.99985	
4959	49.58000	715.25093	2425.44207	1263.47307	0.04218	-8.31809	-97.66721	0.46306	-0.13202	-0.99105	-0.02003	0.98063	-0.13352	0.14328	-0.14467	-0.00073	0.98948		-1367.25680	1822.04746	357.23318	-0.99544	-0.26920	134.57590	0.95309	-0.70185	0.71216	-0.01567	-0.71231	-0.70181	0.00885	-0.00470	0.01737	0.99984	
4960	49.59000	710.31987	2428.50244	1264.24014	0.47345	-8.79601	-97.48939	0.48934	-0.12881	-0.99127	-0.02812	0.97981	-0.13159	0.15053	-0.15292	-0.00817	0.98821		-1368.74112	1820.11591	357.27038	-1.01460	-0.28349	134.65587	0.92928	-0.70284	0.71117	-0.01607	-0.71133	-0.70280	0.00893	-0.00495	0.01771	0.99983	
4961	49.60000	705.56762	2431.71905	1265.33605	0.91700	-9.18107	-97.33260	0.42038	-0.12599	-0.99137	-0.03623	0.97912	-0.13015	0.15619	-0.15955	-0.01580	0.98706		-1370.40241	1818.37429	357.53205	-1.14680	-0.46386	134.81270	1.07972	-0.70477	0.70916	-0.01990	-0.70939	-0.70477	0.00836	-0.00810	0.02001	0.99977	
4962	49.61000	700.70181	2434.88168	1266.34910	1.34493	-9.62861	-97.16413	0.44819	-0.12296	-0.99143	-0.04414	0.97822	-0.12857	0.16298	-0.16726	-0.02314	0.98564		-1372.00531	1816.25627	357.37942	-1.01393	-0.33997	134.78958	0.96783	-0.70449	0.70951	-0.01674	-0.70969	-0.70447	0.00826	-0.00593	0.01770	0.99983	
4963	49.62000	695.86773	2438.02600	1267.35819	1.77541	-10.06563	-97.00076	0.44669	-0.12001	-0.99141	-0.05204	0.97727	-0.12720	0.16961	-0.17478	-0.03050	0.98414		-1373.77469	1814.31796	357.38419	-1.09524	-0.37204	134.78217	1.00337	-0.70440	0.70957	-0.01814	-0.70978	-0.70437	0.00886	-0.00649	0.01911	0.99980	
4964	49.63000	690.93431	2441.11484	1268.11154	2.26598	-10.54485	-96.85128	0.43137	-0.11728	-0.99122	-0.06107	0.97609	-0.12638	0.17684	-0.18301	-0.03887	0.98234		-1375.45016	1812.31472	357.38512	-1.02055	-0.47040	134.89297	1.01716	-0.70576	0.70821	-0.01841	-0.70840	-0.70578	0.00676	-0.00821	0.01781	0.99981	
4965	49.64000	686.19677	2444.30865	1269.28930	2.63037	-10.95054	-96.68574	0.46032	-0.11430	-0.99114	-0.06767	0.97512	-0.12496	0.18313	-0.18996	-0.04506	0.98076		-1377.19635	1810.31884	357.39027	-0.95310	-0.38896	134.94922	0.95420	-0.70646	0.70756	-0.01657	-0.70772	-0.70646	0.00695	-0.00679	0.01663	0.99984	
4966	49.65000	681.36643	2447.46917	1270.29163	3.04480	-11.28514	-96.58205	0.39055	-0.11241	-0.99081	-0.07517	0.97420	-0.12479	0.18804	-0.19569	-0.05209	0.97928		-1378.90257	1808.35171	357.43939	-0.95477	-0.36065	134.93201	0.93565	-0.70625	0.70777	-0.01624	-0.70793	-0.70624	0.00731	-0.00629	0.01666	0.99984	
4967	49.66000	676.52792	2450.53119	1271.11774	3.38980	-11.75475	-96.43043	0.44614	-0.10965	-0.99062	-0.08153	0.97287	-0.12377	0.19546	-0.20372	-0.05789	0.97732		-1380.61105	1806.41221	357.48861	-0.93126	-0.34084	134.99434	0.92498	-0.70702	0.70701	-0.01570	-0.70716	-0.70701	0.00729	-0.00595	0.01625	0.99985	
4968	49.67000	671.87286	2453.64164	1272.11296	3.64383	-12.12760	-96.30347	0.47474	-0.10734	-0.99048	-0.08619	0.97177	-0.12284	0.20142	-0.21009	-0.06214	0.97571		-1382.27869	1804.44956	357.55464	-0.93281	-0.36270	135.09467	0.92769	-0.70826	0.70577	-0.01598	-0.70592	-0.70825	0.00706	-0.00633	0.01628	0.99985	
4969	49.68000	667.04698	2456.58776	1272.84405	3.95795	-12.49236	-96.23269	0.40786	-0.10600	-0.99010	-0.09204	0.97055	-0.12315	0.20702	-0.21631	-0.06739	0.97400		-1384.05407	1802.56445	357.54315	-0.91158	-0.39726	135.11658	0.92031	-0.70853	0.70550	-0.01614	-0.70565	-0.70853	0.00638	-0.00693	0.01591	0.99985	
4970	49.69000	662.40009	2459.51147	1273.59675	4.19199	-12.82936	-96.16652	0.39844	-0.10474	-0.98981	-0.09646	0.96939	-0.12327	0.21232	-0.22205	-0.07127	0.97243		-1385.72474	1800.60358	357.51444	-0.94840	-0.46931	135.17699	0.91611	-0.70926	0.70473	-0.01748	-0.70490	-0.70929	0.00597	-0.00819	0.01655	0.99983	
4971	49.70000	657.86066	2462.36980	1274.42940	4.32160	-13.13067	-96.09849	0.44146	-0.10346	-0.98970	-0.09899	0.96834	-0.12296	0.21724	-0.22717	-0.07338	0.97109		-1387.48771	1798.76819	357.70808	-1.05268	-0.60292	135.27002	0.99271	-0.71039	0.70351	-0.02040	-0.70373	-0.71045	0.00565	-0.01052	0.01837	0.99978	
4972	49.71000	653.33199	2465.11993	1275.10726	4.48296	-13.40443	-96.08275	0.44078	-0.10308	-0.98941	-0.10221	0.96728	-0.12366	0.22153	-0.23182	-0.07603	0.96978		-1389.18231	1796.76964	357.57958	-0.89788	-0.48429	135.22626	0.94466	-0.70987	0.70413	-0.01704	-0.70428	-0.70990	0.00517	-0.00845	0.01567	0.99984	
4973	49.72000	648.88741	2467.77372	1275.67795	4.57841	-13.66008	-96.08237	0.46064	-0.10296	-0.98920	-0.10432	0.96624	-0.12437	0.22562	-0.23616	-0.07757	0.96861		-1390.77918	1794.78952	357.54424	-1.03203	-0.43480	135.21452	0.94025	-0.70973	0.70424	-0.01807	-0.70443	-0.70973	0.00744	-0.00759	0.01801	0.99981	
4974	49.73000	644.55733	2470.36471	1276.32415	4.63673	-13.82646	-96.13418	0.41809	-0.10376	-0.98896	-0.10583	0.96546	-0.12572	0.22820	-0.23898	-0.07850	0.96785		-1392.25928	1792.86221	357.48221	-0.94118	-0.42414	135.25275	0.92981	-0.71020	0.70380	-0.01682	-0.70396	-0.71021	0.00646	-0.00740	0.01643	0.99984	
4975	49.74000	640.24050	2472.72115	1276.64751	4.65340	-14.01084	-96.20009	0.42087	-0.10479	-0.98875	-0.10671	0.96457	-0.12717	0.23113	-0.24211	-0.07871	0.96705		-1393.82310	1791.12845	357.48230	-0.93806	-0.48971	135.28876	0.95451	-0.71064	0.70334	-0.01759	-0.70351	-0.71066	0.00562	-0.00855	0.01637	0.99983	
4976	49.75000	636.05249	2475.01567	1277.06802	4.67547	-14.18215	-96.27577	0.42517	-0.10598	-0.98852	-0.10772	0.96371	-0.12880	0.23382	-0.24501	-0.07903	0.96630		-1395.21672	1789.48884	357.57615	-0.90567	-0.65590	135.45076	1.01807	-0.71260	0.70131	-0.01925	-0.70148	-0.71269	0.00323	-0.01145	0.01581	0.99981	
4977	49.76000	631.96311	2477.15470	1277.37266	4.66902	-14.28924	-96.36579	0.42751	-0.10745	-0.98831	-0.10817	0.96309	-0.13047	0.23546	-0.24682	-0.07888	0.96585		-1396.49420	1787.71903	357.41460	-0.78504	-0.40694	135.40004	0.94805	-0.71201	0.70202	-0.01468	-0.70213	-0.71203	0.00477	-0.00710	0.01370	0.99988	
4978	49.77000	627.97751	2479.15190	1277.63113	4.66749	-14.40764	-96.45505	0.41254	-0.10889	-0.98809	-0.10874	0.96241	-0.13217	0.23727	-0.24882	-0.07881	0.96534		-1397.74339	1786.24909	357.63828	-0.93864	-0.59477	135.49393	0.98475	-0.71314	0.70077	-0.01889	-0.70095	-0.71320	0.00441	-0.01038	0.01638	0.99981	
4979	49.78000	624.11302	2481.03087	1277.76828	4.65355	-14.49813	-96.56844	0.43526	-0.11075	-0.98784	-0.10914	0.96180	-0.13419	0.23860	-0.25035	-0.07855	0.96496		-1398.84996	1784.79905	357.63623	-0.96415	-0.57812	135.52596	1.01123	-0.71353	0.70037	-0.01899	-0.70055	-0.71359	0.00494	-0.01009	0.01683	0.99981	
4980	49.79000	620.40829	2482.79694	1277.85050	4.59579	-14.60970	-96.69213	0.42691	-0.11277	-0.98764	-0.10888	0.96107	-0.13623	0.24037	-0.25223	-0.07753	0.96456		-1399.96329	1783.29032	357.52326	-0.87769	-0.43848	135.48233	0.94251	-0.71301	0.70096	-0.01620	-0.70111	-0.71303	0.00556	-0.00765	0.01532	0.99985	
4981	49.80000	616.76666	2484.39645	1277.62519	4.52285	-14.79324	-96.80649	0.47800	-0.11459	-0.98747	-0.10847	0.96004	-0.13814	0.24340	-0.25533	-0.07624	0.96384		-1400.96204	1781.91045	357.47394	-0.90987	-0.44260	135.53618	0.94047	-0.71367	0.70028	-0.01664	-0.70044	-0.71369	0.00592	-0.00772	0.01588	0.99984	
4982	49.81000	613.37727	2486.00558	1277.62959	4.42980	-14.92567	-96.97575	0.43339	-0.11735	-0.98722	-0.10785	0.95911	-0.14083	0.24552	-0.25757	-0.07463	0.96337		-1401.95003	1780.52131	357.55506	-0.93129	-0.48334	135.57387	0.95788	-0.71413	0.69980	-0.01740	-0.69996	-0.71416	0.00570	-0.00844	0.01625	0.99983	
4983	49.82000	610.05725	2487.39124	1277.17064	4.29160	-15.14659	-97.13579	0.46501	-0.11991	-0.98704	-0.10662	0.95778	-0.14327	0.24924	-0.26129	-0.07223	0.96255		-1402.99196	1779.29447	357.59575	-1.05482	-0.46262	135.57935	0.99753	-0.71420	0.69970	-0.01865	-0.69990	-0.71420	0.00750	-0.00807	0.01841	0.99980	
4984	49.83000	606.96297	2488.76943	1276.96124	4.13625	-15.24243	-97.32600	0.44782	-0.12303	-0.98684	-0.10498	0.95695	-0.14599	0.25088	-0.26290	-0.06959	0.96231		-1403.97393	1778.06440	357.58223	-0.99291	-0.59935	135.64198	1.01418	-0.71495	0.69891	-0.01959	-0.69910	-0.71500	0.00508	-0.01046	0.01733	0.99980	
4985	49.84000	604.02783	2489.98903	1276.51185	3.96878	-15.34223	-97.53374	0.44981	-0.12644	-0.98659	-0.10322	0.95604	-0.14895	0.25260	-0.26458	-0.06675	0.96205		-1404.95102	1776.84522	357.53717	-0.91883	-0.56692	135.61549	0.98342	-0.71463	0.69927	-0.01829	-0.69944	-0.71468	0.00454	-0.00989	0.01604	0.99982	
4986	49.85000	601.08404	2491.10693	1275.87257	3.77786	-15.45443	-97.72910	0.47106	-0.12963	-0.98640	-0.10105	0.95509	-0.15160	0.25462	-0.26647	-0.06351	0.96175		-1405.92637	1775.75922	357.55788	-0.85805	-0.57699	135.62981	1.00268	-0.71480	0.69911	-0.01767	-0.69926	-0.71486	0.00366	-0.01007	0.01497	0.99984	
4987	49.86000	598.48332	2492.17076	1275.58131	3.59572	-15.46582	-97.95042	0.43040	-0.13331	-0.98613	-0.09892	0.95453	-0.15461	0.25491	-0.26666	-0.06044	0.96189		-1406.80207	1774.63949	357.54329	-0.89216	-0.57121	135.60674	0.95089	-0.71452	0.69938	-0.01802	-0.69954	-0.71458	0.00415	-0.00997	0.01557	0.99983	
4988	49.87000	595.91299	2493.14144	1275.16531	3.38238	-15.51792	-98.16939	0.41815	-0.13692	-0.98589	-0.09635	0.95377	-0.15748	0.25598	-0.26754	-0.05685	0.96187		-1407.55791	1773.74207	357.57309	-0.93299	-0.73445	135.73792	1.05010	-0.71610	0.69770	-0.02054	-0.69788	-0.71621	0.00272	-0.01282	0.01628	0.99979	
4989	49.88000	593.41228	2494.06839	1274.81918	3.13268	-15.56365	-98.39517	0.42059	-0.14065	-0.98567	-0.09318	0.95301	-0.16029	0.25706	-0.26831	-0.05264	0.96189		-1408.43587	1772.88544	357.64444	-1.02029	-0.66503	135.68234	1.04530	-0.71543	0.69838	-0.02074	-0.69859	-0.71551	0.00463	-0.01161	0.01781	0.99977	
4990	49.89000	591.06131	2494.86348	1274.36476	2.88773	-15.61920	-98.60360	0.43798	-0.14407	-0.98546	-0.09004	0.95223	-0.16282	0.25834	-0.26924	-0.04852	0.96185		-1409.35189	1772.08486	357.59684	-0.96541	-0.55555	135.56725	0.97126	-0.71404	0.69986	-0.01872	-0.70004	-0.71409	0.00524	-0.00970	0.01685	0.99981	
